"","PlotID_New","ele_sd","ele_range"
"588","P00339_C",10.3229517742424,19.3
"589","P00339_E",10.1520112949766,19
"590","P00339_N",7.4741777697171,14.7
"591","P00339_S",NA,0
"592","P00339_W",NA,0
"593","P00340_C",9.12487442835972,17.7
"594","P00340_E",7.37111479583199,14
"595","P00340_N",9.2424744161579,16.3
"596","P00340_S",NA,0
"597","P00340_W",NA,0
"598","P00345_C",9.9630985809302,19
"599","P00345_E",9.39485674895224,17.3
"600","P00345_N",9.44616324229049,16.7
"601","P00345_S",NA,0
"602","P00345_W",NA,0
"603","P00346_C",7.31596427911819,13.7
"604","P00346_E",11.0963958112533,19.7
"605","P00346_N",7.48754521410945,14.3
"606","P00346_S",NA,0
"607","P00346_W",NA,0
"608","P00347_C",7.74359950755031,14.3
"609","P00347_E",10.8010801928943,20.7
"610","P00347_N",8.8255311454892,16.7
"611","P00347_S",NA,0
"612","P00347_W",NA,0
"613","P00348_C",10.0430738986295,18.7
"614","P00348_E",7.04485627958441,13.7
"615","P00348_N",4.93288286231625,9
"616","P00348_S",NA,0
"617","P00348_W",NA,0
"618","P00356_C",0,0
"619","P00356_E",3.53553390593274,5
"620","P00356_N",2.61629509039022,3.69999999999999
"621","P00358_C",4.03050865276331,5.69999999999999
"622","P00358_E",1.4142135623731,2
"623","P00358_N",0.212132034355972,0.300000000000011
"624","P00359_C",2.61629509039022,3.69999999999999
"625","P00359_E",NA,0
"626","P00359_N",2.61629509039022,3.69999999999999
"627","P00401_C",2.85131548587665,5.69999999999999
"628","P00401_E",3.73229152130431,7.30000000000001
"629","P00401_N",2.97713508819021,5.30000000000001
"630","P00401_S",NA,0
"631","P00401_W",NA,0
"632","P00402_C",3.20780298646908,5.69999999999999
"633","P00402_E",0.854400374531748,1.69999999999999
"634","P00402_N",13.383945606584,26.7
"635","P00402_S",NA,0
"636","P00402_W",NA,0
"637","P00403_C",4.00374824383352,8
"638","P00403_E",4.2027768598075,8.30000000000001
"639","P00403_N",2.20529665426975,4.30000000000001
"640","P00403_S",NA,0
"641","P00403_W",NA,0
"642","P00404_C",0.850490054811549,1.60000000000002
"643","P00404_E",6.65832811847939,13
"644","P00404_N",2.37977589981353,4.69999999999999
"645","P00404_S",NA,0
"646","P00404_W",NA,0
"647","P00405_C",32.0830692629825,56.4
"648","P00405_E",39.1730774895208,69.3
"649","P00405_N",23.6987341434094,44.7
"650","P00405_S",NA,0
"651","P00405_W",NA,0
"652","P00407_C",1.15325625946709,2.30000000000001
"653","P00407_E",2.92631736715847,5.69999999999999
"654","P00407_N",8.19288309042265,16.3
"655","P00407_S",NA,0
"656","P00407_W",NA,0
"657","P00408_C",1,2
"658","P00408_E",2.69999999999999,5.39999999999998
"659","P00408_N",6.25539766921337,11.3
"660","P00408_S",NA,0
"661","P00408_W",NA,0
"662","P00409_C",NA,19
"663","P00409_E",NA,5
"664","P00409_N",NA,12.7
"665","P00409_S",NA,0
"666","P00409_W",NA,0
"667","P00410_C",NA,0.699999999999989
"668","P00410_E",NA,6
"669","P00410_N",NA,1.69999999999999
"670","P00410_S",NA,0
"671","P00410_W",NA,0
"672","P00411_C",2.04042479237372,4
"673","P00411_E",5.85064099052402,11.7
"674","P00411_N",5.0029991005396,10
