"","PlotID_New","East_mm","East_sd","North_mm","North_sd"
"1511","P01012_E",518282.7,NA,2844321.7,NA
"1512","P01012_N",518240.3,NA,2844334.3,NA
"1513","P01013_C",518180,NA,2844206.1,NA
"1514","P01013_E",518204.3,NA,2844215.4,NA
"1515","P01013_N",518170.3,NA,2844231.3,NA
"1516","P01014_C",518125,NA,2844313.1,NA
"1517","P01014_E",518139,NA,2844318.5,NA
"1518","P01014_N",518112.8,NA,2844344.9,NA
"1519","P01015_C",518132,NA,2844170.1,NA
"1520","P01015_E",518137.6,NA,2844172.3,NA
"1521","P01015_N",518123,NA,2844193.5,NA
"1522","P01016_C",518457,NA,2843883.1,NA
"1523","P01016_E",518463.5,NA,2843885.6,NA
"1524","P01016_N",518450.2,NA,2843900.9,NA
"1525","P01017_C",518575,NA,2843906.1,NA
"1526","P01017_E",518591.8,NA,2843912.6,NA
"1527","P01017_N",518564.2,NA,2843934.1,NA
"1528","P01018_C",518463,NA,2843741.1,NA
"1529","P01018_E",518471.4,NA,2843744.4,NA
"1530","P01018_N",518461.6,NA,2843744.9,NA
"1531","P01019_C",518470,NA,2844085.1,NA
"1532","P01019_E",518487.7,NA,2844091.9,NA
"1533","P01019_N",518463.9,NA,2844101,NA
"1534","P01020_C",518323,NA,2843877.1,NA
"1535","P01020_E",518330.5,NA,2843880,NA
"1536","P01020_N",518314.8,NA,2843898.6,NA
"1537","P01026_C",518119,NA,2845656.1,NA
"1538","P01026_E",518132.1,NA,2845661.1,NA
"1539","P01026_N",518110.8,NA,2845677.6,NA
"1540","P01027_C",518158,NA,2845708.1,NA
"1541","P01027_E",518186,NA,2845718.9,NA
"1542","P01027_N",518151.5,NA,2845724.9,NA
"1543","P01028_C",518116,NA,2845472.1,NA
"1544","P01028_E",518120.7,NA,2845473.9,NA
"1545","P01028_N",518111.3,NA,2845484.3,NA
"1546","P01029_C",518065,NA,2845738.1,NA
"1547","P01029_E",518082.7,NA,2845744.9,NA
"1548","P01029_N",518063.2,NA,2845742.8,NA
"1549","P01030_C",517996,NA,2845652.1,NA
"1550","P01030_E",518023.1,NA,2845662.5,NA
"1551","P01030_N",517987,NA,2845675.5,NA
"1552","P01031_C",518493,NA,2845427.1,NA
"1553","P01031_E",518524.7,NA,2845439.3,NA
"1554","P01031_N",518485.5,NA,2845446.7,NA
"1555","P01032_C",518614,NA,2845464.1,NA
"1556","P01032_E",518628.9,NA,2845469.9,NA
"1557","P01032_N",518605,NA,2845487.5,NA
"1558","P01033_C",518455,NA,2845312.1,NA
"1559","P01033_E",518465.3,NA,2845316.1,NA
"1560","P01033_N",518452.1,NA,2845319.6,NA
"1561","P01034_C",518483,NA,2845576.1,NA
"1562","P01034_E",518485.8,NA,2845577.2,NA
"1563","P01034_N",518479.1,NA,2845586.4,NA
"1564","P01035_C",518308,NA,2845362.1,NA
"1565","P01035_E",518323.9,NA,2845368.2,NA
"1566","P01035_N",518302.6,NA,2845376.1,NA
"1567","P01036_C",518812,NA,2845338.1,NA
"1568","P01036_E",518827.9,NA,2845344.2,NA
"1569","P01036_N",518800.9,NA,2845367.1,NA
"1570","P01037_C",518996,NA,2845407.1,NA
"1571","P01037_E",519010,NA,2845412.5,NA
"1572","P01037_N",518985.2,NA,2845435.1,NA
"1573","P01038_C",518869,NA,2845258.1,NA
"1574","P01038_E",518879.3,NA,2845262.1,NA
"1575","P01038_N",518856.8,NA,2845289.9,NA
"1576","P01039_C",518795,NA,2845423.1,NA
"1577","P01039_E",518810.9,NA,2845429.2,NA
"1578","P01039_N",518783.2,NA,2845453.9,NA
"1579","P01040_C",518788,NA,2845345.1,NA
"1580","P01040_E",518800.1,NA,2845349.8,NA
"1581","P01040_N",518776.9,NA,2845374.1,NA
"1582","P01046_C",518148,NA,2846347.1,NA
"1583","P01046_E",518178.8,NA,2846359,NA
"1584","P01046_N",518138.7,NA,2846371.4,NA
"1585","P01047_C",518306,NA,2846429.1,NA
"1586","P01047_E",518331.2,NA,2846438.8,NA
"1587","P01047_N",518295.2,NA,2846457.1,NA
"1588","P01048_C",518219,NA,2846121.1,NA
"1589","P01048_E",518233,NA,2846126.5,NA
"1590","P01048_N",518209,NA,2846147.3,NA
"1591","P01049_C",518046,NA,2846465.1,NA
"1592","P01049_E",518069.3,NA,2846474.1,NA
"1593","P01049_N",518039.5,NA,2846481.9,NA
"1594","P01050_C",517985,NA,2846334.1,NA
"1595","P01050_E",518015.8,NA,2846346,NA
"1596","P01050_N",517982.8,NA,2846339.7,NA
"1597","P01051_C",518971,NA,2846139.1,NA
"1598","P01051_E",518979.4,NA,2846142.4,NA
"1599","P01051_N",518961.3,NA,2846164.3,NA
"1600","P01052_C",519052,NA,2846114.1,NA
"1601","P01052_E",519060.4,NA,2846117.4,NA
"1602","P01052_N",519042.3,NA,2846139.3,NA
"1603","P01053_C",518975,NA,2846029.1,NA
"1604","P01053_E",519004.9,NA,2846040.6,NA
"1605","P01053_N",518963.5,NA,2846059,NA
"1606","P01054_C",518948,NA,2846260.1,NA
"1607","P01054_E",518976,NA,2846270.9,NA
"1608","P01054_N",518937.2,NA,2846288.1,NA
"1609","P01055_C",518874,NA,2846122.1,NA
"1610","P01055_E",518879.6,NA,2846124.3,NA
"1611","P01055_N",518870.8,NA,2846130.5,NA
"1612","P01056_C",519165,NA,2845935.1,NA
"1613","P01056_E",519181.8,NA,2845941.6,NA
"1614","P01056_N",519156.4,NA,2845957.5,NA
"1615","P01057_C",519366,NA,2846053.1,NA
"1616","P01057_E",519373.5,NA,2846056,NA
"1617","P01057_N",519355.2,NA,2846081.1,NA
"1618","P01058_C",519167,NA,2845852.1,NA
"1619","P01058_E",519179.1,NA,2845856.8,NA
"1620","P01058_N",519158.8,NA,2845873.6,NA
"1621","P01059_C",519090,NA,2846110.1,NA
"1622","P01059_E",519109.6,NA,2846117.7,NA
"1623","P01059_N",519085.3,NA,2846122.3,NA
"1624","P01060_C",519068,NA,2845933.1,NA
"1625","P01060_E",519079.2,NA,2845937.4,NA
"1626","P01060_N",519059.4,NA,2845955.5,NA
"1627","P01101_C",546143.333333333,0.288675134594813,2892056.66666667,0.288675134594813
"1628","P01101_E",546157.8,0.173205080783773,2892061.06666667,0.0577350269727325
"1629","P01101_N",546134.666666667,0.288675134594813,2892084.06666667,0.0577350269727325
"1630","P01102_C",546244.866666667,0.11547005381104,2892149.13333333,0.115470053945465
"1631","P01102_E",546252.266666667,0.230940107689293,2892151.73333333,0.23094010762208
"1632","P01102_N",546243.866666667,0.11547005381104,2892152,0
"1633","P01104_C",546023.4,NA,2892094.8,NA
"1634","P01104_E",546035.8,NA,2892098.9,NA
"1635","P01104_N",546018.8,NA,2892109.1,NA
"1636","P01107_C",546982.933333333,0.0577350269055201,2892124.06666667,0.0577350269727325
"1637","P01107_E",547009.333333333,0.288675134594813,2892132.86666667,0.115470053945465
"1638","P01107_N",546976.066666667,0.0577350269055201,2892145,0
"1639","P01109_C",546759.8,0.173205080783773,2892112.13333333,0.115470053945465
"1640","P01109_E",546789.066666667,0.0577350269055201,2892121.86666667,0.115470053945465
"1641","P01109_N",546752.733333333,0.230940107689293,2892134.06666667,0.0577350269727325
"1642","P01111_C",547432.133333333,0.11547005381104,2892236.66666667,0.288675134594813
"1643","P01111_E",547443.8,0.173205080783773,2892240.13333333,0.115470053945465
"1644","P01111_N",547431,0,2892240.2,0.173205080649348
"1645","P01112_C",547446.5,NA,2892426.7,NA
"1646","P01112_E",547477.9,NA,2892436.9,NA
"1647","P01112_N",547444.1,NA,2892434.3,NA
"1648","P01113_C",547465.733333333,0.230940107689293,2892225.73333333,0.23094010762208
"1649","P01113_E",547481.866666667,0.11547005381104,2892230.86666667,0.115470053945465
"1650","P01113_N",547458.866666667,0.11547005381104,2892246.33333333,0.288675134594813
"1651","P01114_C",547363.6,NA,2892334.1,NA
"1652","P01114_E",547392.1,NA,2892343.4,NA
"1653","P01114_N",547354.6,NA,2892361.7,NA
"1654","P01115_C",547391,NA,2892114.5,NA
"1655","P01115_E",547412.9,NA,2892121.6,NA
"1656","P01115_N",547382.1,NA,2892142.1,NA
"1657","P01116_C",547838.066666667,0.0577350269055201,2892396.8,0.173205080649348
"1658","P01116_E",547863.866666667,0.11547005381104,2892405.06666667,0.0577350269727325
"1659","P01116_N",547828.933333333,0.0577350269055201,2892425.2,0.173205080649348
"1660","P01117_C",547827.2,0.282842712491083,2892596,0
"1661","P01117_E",547836.45,0.636396103084356,2892599.05,0.0707106781845092
"1662","P01117_N",547826.1,0.141421356204382,2892599.4,0.565685424817529
"1663","P01118_C",547963.7,NA,2892242.1,NA
"1664","P01118_E",547985.5,NA,2892249.3,NA
"1665","P01118_N",547959.9,NA,2892253.6,NA
"1666","P01119_C",547646.2,NA,2892488.3,NA
"1667","P01119_E",547661.4,NA,2892493.3,NA
"1668","P01119_N",547636.3,NA,2892518.8,NA
"1669","P01120_C",547768.8,0.173205080783773,2892247,0
"1670","P01120_E",547797.2,0.173205080783773,2892256.13333333,0.115470053945465
"1671","P01120_N",547764.8,0.173205080783773,2892259.2,0.173205080649348
"1672","P01121_C",546068.066666667,0.0577350269055201,2892648.8,0.173205080649348
"1673","P01121_E",546076.733333333,0.230940107689293,2892651.66666667,0.288675134594813
"1674","P01121_N",546065.2,0.173205080783773,2892657.2,0.173205080649348
"1675","P01122_C",546169.2,NA,2892794.9,NA
"1676","P01122_E",546173.9,NA,2892796.5,NA
"1677","P01122_N",546165.2,NA,2892807.3,NA
"1678","P01123_C",546201.8,0.173205080783773,2892540.2,0.173205080649348
"1679","P01123_E",546219.866666667,0.11547005381104,2892546.13333333,0.115470053945465
"1680","P01123_N",546191.133333333,0.11547005381104,2892572.8,0.173205080649348
"1681","P01124_C",546029.4,NA,2892755.7,NA
"1682","P01124_E",546060.8,NA,2892765.9,NA
"1683","P01124_N",546028.5,NA,2892758.5,NA
"1684","P01125_C",546071.933333333,0.0577350269055201,2892497.26666667,0.23094010762208
"1685","P01125_E",546079.666666667,0.288675134594813,2892499.93333333,0.0577350269727325
"1686","P01125_N",546061.8,0.173205080783773,2892528.86666667,0.115470053945465
"1687","P01126_C",546588.6,NA,2892901.6,NA
"1688","P01126_E",546603.8,NA,2892906.6,NA
"1689","P01126_N",546586.4,NA,2892908.3,NA
"1690","P01127_C",546654.933333333,0.0577350269055201,2892986.86666667,0.115470053945465
"1691","P01127_E",546679.733333333,0.230940107689293,2892994.86666667,0.115470053945465
"1692","P01127_N",546653.8,0.173205080783773,2892990.73333333,0.23094010762208
"1693","P01128_C",546760.6,NA,2892771.2,NA
"1694","P01128_E",546767.3,NA,2892773.4,NA
"1695","P01128_N",546756.6,NA,2892783.6,NA
"1696","P01129_C",546570.2,NA,2892912.6,NA
"1697","P01129_E",546595.9,NA,2892921,NA
"1698","P01129_N",546567.4,NA,2892921.2,NA
"1699","P01130_C",546547.2,NA,2892816.6,NA
"1700","P01130_E",546572,NA,2892824.6,NA
"1701","P01130_N",546536.4,NA,2892849.9,NA
"1702","P01131_C",546840.2,0.173205080783773,2893312.2,0.173205080649348
"1703","P01131_E",546868.866666667,0.11547005381104,2893321.73333333,0.23094010762208
"1704","P01131_N",546836,0,2893325.73333333,0.23094010762208
"1705","P01132_C",546810,NA,2893402.7,NA
"1706","P01132_E",546816.6,NA,2893404.8,NA
"1707","P01132_N",546801,NA,2893430.2,NA
"1708","P01133_C",547002.133333333,0.11547005381104,2893222.33333333,0.288675134594813
"1709","P01133_E",547007.933333333,0.0577350269055201,2893224.2,0.173205080649348
"1710","P01133_N",547000,0,2893229.06666667,0.0577350269727325
"1711","P01134_C",546737.2,NA,2893276.9,NA
"1712","P01134_E",546767.6,NA,2893286.8,NA
"1713","P01134_N",546731,NA,2893295.9,NA
"1714","P01135_C",546804,0,2893210.8,0.173205080649348
"1715","P01135_E",546809.8,0.173205080783773,2893212.66666667,0.288675134594813
"1716","P01135_N",546801.666666667,0.288675134594813,2893218.2,0.173205080649348
"1717","P01136_C",547438.266666667,0.230940107689293,2893281.2,0.173205080649348
"1718","P01136_E",547469.866666667,0.11547005381104,2893291.33333333,0.288675134594813
"1719","P01136_N",547435.733333333,0.230940107689293,2893289.86666667,0.115470053945465
"1720","P01137_C",547552.866666667,0.11547005381104,2893423.86666667,0.115470053945465
"1721","P01137_E",547567.066666667,0.0577350269055201,2893428.26666667,0.23094010762208
"1722","P01137_N",547548.666666667,0.288675134594813,2893437.06666667,0.0577350269727325
"1723","P01138_C",547572,0,2893207.93333333,0.0577350269727325
"1724","P01138_E",547580.666666667,0.288675134594813,2893210.8,0.173205080649348
"1725","P01138_N",547563.733333333,0.230940107689293,2893233.73333333,0.23094010762208
"1726","P01139_C",547290.1,NA,2893312.1,NA
"1727","P01139_E",547311.9,NA,2893319.2,NA
"1728","P01139_N",547287.9,NA,2893318.8,NA
"1729","P01140_C",547375.4,NA,2893207.2,NA
"1730","P01140_E",547379.2,NA,2893208.4,NA
"1731","P01140_N",547370.8,NA,2893221.5,NA
"1732","P01141_C",545512.066666667,0.0577350269055201,2893953.73333333,0.23094010762208
"1733","P01141_E",545522.733333333,0.230940107689293,2893957,0
"1734","P01141_N",545501.933333333,0.0577350269055201,2893985,0
"1735","P01142_C",545483.133333333,0.11547005381104,2894134.26666667,0.23094010762208
"1736","P01142_E",545498.266666667,0.230940107689293,2894139.26666667,0.23094010762208
"1737","P01142_N",545473.933333333,0.0577350269055201,2894163,0
"1738","P01143_C",545592.2,NA,2893922.5,NA
"1739","P01143_E",545625.4,NA,2893933.4,NA
"1740","P01143_N",545589.4,NA,2893931.1,NA
"1741","P01144_C",545442.2,NA,2893940.5,NA
"1742","P01144_E",545446.9,NA,2893942,NA
"1743","P01144_N",545435.4,NA,2893961.4,NA
"1744","P01145_C",545466,0,2893791,0
"1745","P01145_E",545485.066666667,0.0577350269055201,2893797.13333333,0.115470053945465
"1746","P01145_N",545459.666666667,0.288675134594813,2893811,0
"1747","P01146_C",546147.066666667,0.0577350269055201,2893843.2,0.173205080649348
"1748","P01146_E",546172.866666667,0.11547005381104,2893851.73333333,0.23094010762208
"1749","P01146_N",546143.066666667,0.0577350269055201,2893855.73333333,0.23094010762208
"1750","P01147_C",546238.4,NA,2893950.7,NA
"1751","P01147_E",546254.5,NA,2893955.9,NA
"1752","P01147_N",546235.6,NA,2893959.2,NA
"1753","P01148_C",546318.866666667,0.11547005381104,2893807,0
"1754","P01148_E",546347.2,0.173205080783773,2893816.13333333,0.115470053945465
"1755","P01148_N",546313.733333333,0.230940107689293,2893823.06666667,0.0577350269727325
"1756","P01149_C",546110.4,NA,2893850.5,NA
"1757","P01149_E",546128.5,NA,2893856.4,NA
"1758","P01149_N",546102.1,NA,2893876.2,NA
"1759","P01150_C",546083.9,NA,2893811.7,NA
"1760","P01150_E",546104.9,NA,2893818.5,NA
"1761","P01150_N",546076.8,NA,2893833.6,NA
"1762","P01151_C",546644,0,2894166.13333333,0.115470053945465
"1763","P01151_E",546651.733333333,0.230940107689293,2894168.8,0.173205080649348
"1764","P01151_N",546634.266666667,0.230940107689293,2894195.8,0.173205080649348
"1765","P01152_C",546763.5,NA,2894279.3,NA
"1766","P01152_E",546794.9,NA,2894289.5,NA
"1767","P01152_N",546755.5,NA,2894304,NA
"1768","P01153_C",546795.6,NA,2894161.2,NA
"1769","P01153_E",546810.8,NA,2894166.2,NA
"1770","P01153_N",546788.2,NA,2894184.1,NA
"1771","P01154_C",546482,0,2894293,0
"1772","P01154_E",546494.2,0.173205080783773,2894297,0
"1773","P01154_N",546478.933333333,0.0577350269055201,2894302.66666667,0.288675134594813
"1774","P01155_C",546617.666666667,0.288675134594813,2894118.06666667,0.0577350269727325
"1775","P01155_E",546646.066666667,0.0577350269055201,2894127.26666667,0.23094010762208
"1776","P01155_N",546610.066666667,0.0577350269055201,2894141,0
"1777","P01156_C",547076.733333333,0.230940107689293,2894295.13333333,0.115470053945465
"1778","P01156_E",547085.133333333,0.11547005381104,2894297.93333333,0.0577350269727325
"1779","P01156_N",547072.733333333,0.230940107689293,2894307.66666667,0.288675134594813
"1780","P01157_C",547094.6,NA,2894376.4,NA
"1781","P01157_E",547115.6,NA,2894383.2,NA
"1782","P01157_N",547087.8,NA,2894397.4,NA
"1783","P01158_C",547176.45,0.636396103084356,2894203.1,0.141421356369018
"1784","P01158_E",547186.2,0.282842712491083,2894206.15,0.212132034224255
"1785","P01158_N",547172.45,0.636396103084356,2894215.3,0.424264068777783
"1786","P01159_C",546909.733333333,0.230940107689293,2894416.26666667,0.23094010762208
"1787","P01159_E",546922,0,2894420.26666667,0.23094010762208
"1788","P01159_N",546901.733333333,0.230940107689293,2894441.06666667,0.0577350269727325
"1789","P01160_C",546968.866666667,0.11547005381104,2894163.8,0.173205080649348
"1790","P01160_E",546978.2,0.173205080783773,2894166.86666667,0.115470053945465
"1791","P01160_N",546966,0,2894172.2,0.173205080649348
"1792","P01161_C",545585.266666667,0.230940107689293,2894899,0
"1793","P01161_E",545613,0,2894907.93333333,0.0577350269727325
"1794","P01161_N",545577.066666667,0.0577350269055201,2894924.73333333,0.23094010762208
"1795","P01162_C",545544.8,0.173205080783773,2895103.8,0.173205080649348
"1796","P01162_E",545561.866666667,0.11547005381104,2895109.2,0.173205080649348
"1797","P01162_N",545539.066666667,0.0577350269055201,2895120.86666667,0.115470053945465
"1798","P01163_C",545670.733333333,0.230940107689293,2894814.2,0.173205080649348
"1799","P01163_E",545683,0,2894818.26666667,0.23094010762208
"1800","P01163_N",545662.2,0.173205080783773,2894840,0
"1801","P01164_C",545509.933333333,0.0577350269055201,2895059.2,0.173205080649348
"1802","P01164_E",545535.733333333,0.230940107689293,2895067.73333333,0.23094010762208
"1803","P01164_N",545504.2,0.173205080783773,2895076.26666667,0.23094010762208
"1804","P01165_C",545560.8,0.173205080783773,2894825,0
"1805","P01165_E",545570.133333333,0.11547005381104,2894828.06666667,0.0577350269727325
"1806","P01165_N",545557.733333333,0.230940107689293,2894834.66666667,0.288675134594813
"1807","P01166_C",546030.933333333,0.0577350269055201,2895133.06666667,0.0577350269727325
"1808","P01166_E",546052.866666667,0.11547005381104,2895140.13333333,0.115470053945465
"1809","P01166_N",546029.066666667,0.0577350269055201,2895138.86666667,0.115470053945465
"1810","P01167_C",546029.1,NA,2895192.2,NA
"1811","P01167_E",546040.5,NA,2895195.9,NA
"1812","P01167_N",546023.2,NA,2895210.2,NA
"1813","P01168_C",546062.8,0.173205080783773,2895114.86666667,0.115470053945465
"1814","P01168_E",546076.933333333,0.0577350269055201,2895119.26666667,0.23094010762208
"1815","P01168_N",546053.266666667,0.230940107689293,2895143.2,0.173205080649348
"1816","P01169_C",545893.933333333,0.0577350269055201,2895252.73333333,0.23094010762208
"1817","P01169_E",545914.933333333,0.0577350269055201,2895259.26666667,0.23094010762208
"1818","P01169_N",545889.933333333,0.0577350269055201,2895265,0
"1819","P01170_C",545986.266666667,0.230940107689293,2895018.66666667,0.288675134594813
"1820","P01170_E",546008.2,0.173205080783773,2895025.73333333,0.23094010762208
"1821","P01170_N",545984.666666667,0.288675134594813,2895024.13333333,0.115470053945465
"1822","P01171_C",546223.3,NA,2895362.7,NA
"1823","P01171_E",546252.8,NA,2895372.3,NA
"1824","P01171_N",546220.2,NA,2895372.2,NA
"1825","P01172_C",546297.733333333,0.230940107689293,2895560.26666667,0.23094010762208
"1826","P01172_E",546322.2,0.173205080783773,2895568.33333333,0.288675134594813
"1827","P01172_N",546294.333333333,0.288675134594813,2895570,0
"1828","P01173_C",546293.933333333,0.0577350269055201,2895182,0
"1829","P01173_E",546318.8,0.173205080783773,2895190.06666667,0.0577350269727325
"1830","P01173_N",546292.266666667,0.230940107689293,2895186.86666667,0.115470053945465
"1831","P01174_C",546138.4,NA,2895369.8,NA
"1832","P01174_E",546163.1,NA,2895377.8,NA
"1833","P01174_N",546134.3,NA,2895382.1,NA
"1834","P01175_C",546262.133333333,0.11547005381104,2895213.2,0.173205080649348
"1835","P01175_E",546280.133333333,0.11547005381104,2895219.13333333,0.115470053945465
"1836","P01175_N",546260.933333333,0.0577350269055201,2895217.06666667,0.0577350269727325
"1837","P01176_C",546906.2,0.173205080783773,2895320.86666667,0.115470053945465
"1838","P01176_E",546931.066666667,0.0577350269055201,2895328.93333333,0.0577350269727325
"1839","P01176_N",546902.933333333,0.0577350269055201,2895331.2,0.173205080649348
"1840","P01177_C",546939.3,0,2895415.1,0
"1841","P01177_E",546969.7,0,2895425,0
"1842","P01177_N",546938.4,0,2895417.9,0
"1843","P01178_C",546984.8,0,2895273.1,0
"1844","P01178_E",547006.7,0,2895280.2,0
"1845","P01178_N",546974.3,0,2895305.5,0
"1846","P01179_C",546789.333333333,0.288675134594813,2895399.86666667,0.115470053945465
"1847","P01179_E",546814.133333333,0.11547005381104,2895407.86666667,0.115470053945465
